"","year","imdb","title","test","budget","domgross","intgross","budget_2013.","domgross_2013.","intgross_2013.","totalgross2013"
"1150",2002,"tt0283139","White Oleander","PASS",16000000,"16357770","21657770",20722867,21186244,28050694,49236938
"1151",2002,"tt0295701","xXx","FAIL",70000000,"141930000","267200000",90662545,183824786,346071886,529896672
"1152",2001,"tt0268978","A Beautiful Mind","FAIL",78000000,"170708996","317668058",102635985,224626742,418002230,642628972
"1153",2001,"tt0183790","A Knight&#39;s Tale","FAIL",41000000,"56083966","100622586",53949684,73797860,132403823,206201683
"1154",2001,"tt0164334","Along Came A Spider","PASS",28000000,"74058698","105159085",36843687,97449838,138373157,235822995
"1155",2001,"tt0244000","American Outlaws","FAIL",35000000,"13264986","13264986",46054609,17454678,17454678,34909356
"1156",2001,"tt0218817","Antitrust","FAIL",30000000,"10965209","17865209",39475379,14428526,23507863,37936389
"1157",2001,"tt0212720","Artificial Intelligence: AI","FAIL",90000000,"78616689","235900000",118426136,103447452,310408061,413855513
"1158",2001,"tt0230011","Atlantis: The Lost Empire","FAIL",90000000,"84052762","186049020",118426136,110600487,244811851,355412338
"1159",2001,"tt0265086","Black Hawk Down","FAIL",95000000,"108638745","159691085",125005366,142951853,210128869,353080722
"1160",2001,"tt0221027","Blow","FAIL",30000000,"52990775","83282296",39475379,69727697,109586673,179314370
"1161",2001,"tt0243155","Bridget Jones&#39;s Diary","PASS",25000000,"71500556","281527158",32896149,94083718,370446373,464530091
"1162",2001,"tt0260866","Don&#39;t Say A Word","PASS",50000000,"54997476","104488383",65792298,72368206,137490616,209858822
"1163",2001,"tt0246578","Donnie Darko","FAIL",4500000,"1270522","7696529",5921307,1671811,10127447,11799258
"1164",2001,"tt0240462","Dr. Dolittle 2","PASS",72000000,"112950721","176101721",94740909,148625750,231722738,380348488
"1165",2001,"tt0251075","Evolution","PASS",80000000,"38311134","98341932",105267677,50411551,129402834,179814385
"1166",2001,"tt0120681","From Hell","FAIL",35000000,"31598308","68712365",46054609,41578506,90414888,131993394
"1167",2001,"tt0162346","Ghost World","PASS",5500000,"6217849","8761608",7237153,8181731,11528926,19710657
"1168",2001,"tt0280707","Gosford Park","PASS",18000000,"41300105","41300105",23685227,54344576,54344576,108689152
"1169",2001,"tt0212985","Hannibal","PASS",87000000,"165092266","350100280",114478598,217235991,460678038,677914029
"1170",2001,"tt0241527","Harry Potter and the Sorcerer&#39;s Stone","PASS",125000000,"317575550","974755371",164480745,417880504,1282627914,1700508418
"1171",2001,"tt0248845","Hedwig and the Angry Inch","PASS",6000000,"3067312","3643900",7895076,4036110,4794811,8830921
"1172",2001,"tt0253126","High Heels and Low Lifes","PASS",10000000,"226792","226792",13158460,298423,298423,596846
"1173",2001,"tt0160399","Impostor","FAIL",40000000,"6114237","6114237",52633838,8045394,8045394,16090788
"1174",2001,"tt0211443","Jason X","PASS",14000000,"13121555","16951798",18421843,17265945,22305955,39571900
"1175",2001,"tt0261392","Jay and Silent Bob Strike Back","PASS",22000000,"30059386","33762400",28948611,39553522,44426118,83979640
"1176",2001,"tt0263488","Jeepers Creepers","PASS",10000000,"37904175","58939035",13158460,49876055,77554691,127430746
"1177",2001,"tt0236348","Josie and the Pussycats","PASS",22000000,"14252830","14252830",28948611,18754529,18754529,37509058
"1178",2001,"tt0035423","Kate &amp; Leopold","FAIL",48000000,"47095453","70937778",63160606,61970361,93343188,155313549
"1179",2001,"tt0271027","Kiss of the Dragon","FAIL",25000000,"36833473","36833473",32896149,48467177,48467177,96934354
"1180",2001,"tt0264761","Kissing Jessica Stein","PASS",1500000,"7025722","8831884",1973769,9244768,11621399,20866167
"1181",2001,"tt0242587","L.I.E.","FAIL",700000,"1140965","1140965",921092,1501334,1501334,3002668
"1182",2001,"tt0146316","Lara Croft: Tomb Raider","FAIL",94000000,"131144183","274644183",123689520,172565543,361389438,533954981
"1183",2001,"tt0250494","Legally Blonde","PASS",18000000,"96493426","141809235",23685227,126970485,186599109,313569594
"1184",2001,"tt0258273","Lovely and Amazing","PASS",250000,"4210379","4695781",328961,5540210,6178924,11719134
"1185",2001,"tt0166276","Monkeybone","FAIL",75000000,"5409517","5409517",98688447,7118091,7118091,14236182
"1186",2001,"tt0265343","Monsoon Wedding","PASS",1200000,"13876974","27025600",1579015,18259960,35561527,53821487
"1187",2001,"tt0198781","Monsters, Inc.","FAIL",115000000,"289423425","559757719",151322285,380836644,736554932,1117391576
"1188",2001,"tt0203009","Moulin Rouge!","PASS",53000000,"57386369","179213196",69739836,75511622,235816959,311328581
"1189",2001,"tt0166924","Mulholland Dr.","PASS",15000000,"7219578","11919578",19737689,9499853,15684329,25184182
"1190",2001,"tt0161860","Nowhere in Africa","PASS",6500000,"6173485","6173485",8552999,8123355,8123355,16246710
"1191",2001,"tt0240772","Ocean&#39;s Eleven","FAIL",85000000,"183417150","450728529",111846906,241348715,593089313,834438028
"1192",2001,"tt0181739","Osmosis Jones","FAIL",70000000,"13596911","13596911",92109217,17891440,17891440,35782880
"1193",2001,"tt0213149","Pearl Harbor","FAIL",151500000,"198539855","449239855",199350663,261247866,591130447,852378313
"1194",2001,"tt0206275","Save the Last Dance","PASS",13000000,"91038276","131638276",17105997,119792347,173215693,293008040
"1195",2001,"tt0256380","Shallow Hal","PASS",40000000,"70836296","70836296",52633838,93209654,93209654,186419308
"1196",2001,"tt0286112","Shaolin Soccer","FAIL",10000000,"488872","42776032",13158460,643280,56286669,56929949
"1197",2001,"tt0126029","Shrek","FAIL",50000000,"267655011","491812794",65792298,352192764,647149877,999342641
"1198",2001,"tt0244970","Someone Like You...","PASS",23000000,"27338033","38684906",30264457,35972640,50903377,86876017
"1199",2001,"tt0227538","Spy Kids","PASS",35000000,"112692062","197692062",46054609,148285394,260132301,408417695
"1200",2001,"tt0247745","Super Troopers","FAIL",3000000,"18492362","23046142",3947538,24333100,30325173,54658273
"1201",2001,"tt0232500","The Fast and the Furious","FAIL",38000000,"144512310","206512310",50002146,190155939,271738388,461894327
"1202",2001,"tt0221218","The Glass House","PASS",22000000,"17951431","22861785",28948611,23621318,30082587,53703905
"1203",2001,"tt0290879","The Legend of Suriyothai","PASS",9000000,"454255","454255",11842614,597730,597730,1195460
"1204",2001,"tt0120737","The Lord of the Rings: The Fellowship of the Ring","FAIL",109000000,"315544750","887217688",143427209,415208284,1167441808,1582650092
"1205",2001,"tt0268995","The Majestic","FAIL",72000000,"27796042","37306334",94740909,36575310,49089389,85664699
"1206",2001,"tt0267804","The One","FAIL",49000000,"43905746","43905746",64476452,57773198,57773198,115546396
"1207",2001,"tt0230600","The Others","PASS",17000000,"96522687","209947037",22369381,127008987,276257960,403266947
"1208",2001,"tt0247638","The Princess Diaries","PASS",30000000,"108244774","165334774",39475379,142433448,217555094,359988542
"1209",2001,"tt0265666","The Royal Tenenbaums","PASS",28000000,"52353636","71430876",36843687,68889320,93992029,162881349
"1210",2001,"tt0209475","The Wedding Planner","PASS",28000000,"60400856","94728529",36843687,79478222,124648152,204126374
"1211",2001,"tt0245674","Thir13en Ghosts","FAIL",19000000,"41867960","68467960",25001073,55091786,90093288,145185074
"1212",2001,"tt0139654","Training Day","FAIL",45000000,"76261036","104505362",59213068,100347776,137512958,237860734
"1213",2001,"tt0242998","Valentine","FAIL",10000000,"20384136","20384136",13158460,26822383,26822383,53644766
"1214",2001,"tt0259711","Vanilla Sky","FAIL",70000000,"100614858","202726605",92109217,132393654,266756984,399150638
"1215",2001,"tt0196229","Zoolander","PASS",28000000,"45172250","60780981",36843687,59439723,79978408,139418131
"1216",2000,"tt0191754","28 Days","PASS",43000000,"37035515","62063972",58175060,50105659,83966868,134072527
"1217",2000,"tt0181875","Almost Famous","PASS",60000000,"32522352","47371191",81174503,43999763,64088881,108088644
"1218",2000,"tt0144084","American Psycho","FAIL",8000000,"15070285","28674417",10823267,20388715,38793859,59182574
"1219",2000,"tt0221889","Beautiful Creatures","PASS",50000000,"19452138","55940671",67645419,26316961,75682603,101999564
"1220",2000,"tt0218839","Best in Show","PASS",6000000,"18621249","20695413",8117450,25192844,27998998,53191842
"1221",2000,"tt0249462","Billy Elliot","PASS",5000000,"21995263","109280263",6764542,29757576,147846184,177603760
"1222",2000,"tt0181984","Boiler Room","FAIL",9000000,"16963963","28773637",12176175,22950688,38928095,61878783
"1223",2000,"tt0204946","Bring It On","PASS",10000000,"68353550","90453550",13529084,92476091,122375366,214851457
"1224",2000,"tt0162222","Cast Away","FAIL",85000000,"233632142","427230516",114997212,316082883,578003746,894086629
"1225",2000,"tt0173716","Cecil B. Demented","PASS",10000000,"1276984","1953882",13529084,1727642,2643423,4371065
"1226",2000,"tt0210616","Center Stage","PASS",18000000,"17200925","17200925",24352351,23271276,23271276,46542552
"1227",2000,"tt0160127","Charlie&#39;s Angels","PASS",90000000,"125305545","259736090",121761754,169526922,351399133,520926055
"1228",2000,"tt0120630","Chicken Run","PASS",42000000,"106793915","227793915",56822152,144482383,308184297,452666680
"1229",2000,"tt0241303","Chocolat","PASS",25000000,"71309760","152500343",33822710,96475572,206318992,302794564
"1230",2000,"tt0200550","Coyote Ugly","FAIL",45000000,"60786269","115786269",60880877,82238253,156648214,238886467
"1231",2000,"tt0168629","Dancer in the Dark","PASS",12500000,"4157491","45557491",16911355,5624704,61635111,67259815
"1232",2000,"tt0242423","Dude, Where&#39;s My Car","FAIL",14000000,"46729374","73180297",18940717,63220562,99006237,162226799
"1233",2000,"tt0142032","Dune","PASS",45000000,"27447471","27447471",60880877,37133914,37133914,74267828
"1234",2000,"tt0195685","Erin Brockovich","PASS",50000000,"125548685","257805243",67645419,169855868,348786874,518642742
"1235",2000,"tt0195714","Final Destination","FAIL",23000000,"53302314","112036870",31116893,72113147,151575620,223688767
"1236",2000,"tt0172495","Gladiator","FAIL",103000000,"187683805","457683805",139349563,253918993,619204256,873123249
"1237",2000,"tt0187078","Gone in Sixty Seconds","FAIL",103300000,"101643008","232643008",139755436,137513677,314744675,452258352
"1238",2000,"tt0146882","High Fidelity","FAIL",20000000,"27277055","47881663",27058168,36903356,64779503,101682859
"1239",2000,"tt0164052","Hollow Man","PASS",90000000,"73209340","191200000",121761754,99045530,258676083,357721613
"1240",2000,"tt0185431","Little Nicky","FAIL",80000000,"39442871","58270391",108232671,53362591,78834500,132197091
"1241",2000,"tt0199725","Love &amp; Basketball","PASS",15000000,"27441122","27709625",20293626,37125324,37488584,74613908
"1242",2000,"tt0212338","Meet the Parents","FAIL",55000000,"166225040","304599899",74409961,224887250,412095756,636983006
"1243",2000,"tt0209144","Memento","FAIL",5000000,"25544867","39723096",6764542,34559865,53741710,88301575
"1244",2000,"tt0212346","Miss Congeniality","PASS",45000000,"106807667","213420951",60880877,144500988,288738993,433239981
"1245",2000,"tt0183523","Mission to Mars","FAIL",90000000,"60874615","106000000",121761754,82357777,143408288,225766065
"1246",2000,"tt0190590","O Brother, Where Art Thou?","FAIL",26000000,"45506619","75763814",35175618,61566286,102501499,164067785
"1247",2000,"tt0134847","Pitch Black","PASS",23000000,"39235088","53182088",31116893,53081479,71950493,125031972
"1248",2000,"tt0257001","Pokemon: The Movie 2000","FAIL",30000000,"43746923","133946923",40587251,59185579,181217915,240403494
"1249",2000,"tt0199753","Red Planet","FAIL",80000000,"17480890","33463969",108232671,23650043,45273684,68923727
"1250",2000,"tt0210945","Remember the Titans","FAIL",30000000,"115654751","136706683",40587251,156470282,184951617,341421899
"1251",2000,"tt0180093","Requiem for a Dream","PASS",4500000,"3635482","7390108",6088088,4918474,9998139,14916613
"1252",2000,"tt0122459","Return to Me","FAIL",24000000,"32662299","32662299",32469801,44189098,44189098,88378196
"1253",2000,"tt0165929","Romeo Must Die","FAIL",25000000,"55973336","91036760",33822710,75726795,123164396,198891191
"1254",2000,"tt0213203","Rugrats in Paris:","PASS",30000000,"76501438","103284813",40587251,103499437,139734889,243234326
"1255",2000,"tt0195234","Saving Grace","PASS",4000000,"12178602","27786849",5411634,16476533,37593061,54069594
"1256",2000,"tt0134084","Scream 3","PASS",40000000,"89138076","161838076",54116335,120595650,218952089,339547739
"1257",2000,"tt0203119","Sexy Beast","FAIL",4300000,"6946056","10154577",5817506,9397377,13738212,23135589
"1258",2000,"tt0184894","Shanghai Noon","FAIL",55000000,"56932305","71189835",74409961,77024193,96313324,173337517
"1259",2000,"tt0208092","Snatch.","FAIL",10000000,"30093107","83593107",13529084,40713217,113093815,153807032
"1260",2000,"tt0210299","Songcatcher","PASS",1800000,"3050934","3050934",2435235,4127634,4127634,8255268
"1261",2000,"tt0163978","The Beach","FAIL",50000000,"39778599","39778599",67645419,53816800,53816800,107633600
"1262",2000,"tt0209958","The Cell","FAIL",35000000,"61280963","85911226",47351793,82907528,116230018,199137546
"1263",2000,"tt0120917","The Emperor&#39;s New Groove","PASS",100000000,"89296573","169296573",135290838,120810082,229042753,349852835
"1264",2000,"tt0219699","The Gift","FAIL",10000000,"12008642","44567606",13529084,16246592,60295888,76542480
"1265",2000,"tt0187393","The Patriot","FAIL",110000000,"113330342","215300000",148819922,153325570,291281175,444606745
"1266",2000,"tt0138749","The Road to El Dorado","FAIL",95000000,"50802661","65700000",128526296,68731346,88886081,157617427
"1267",2000,"tt0202677","The Way of the Gun","FAIL",9000000,"6047856","13061935",12176175,8182195,17671601,25853796
"1268",2000,"tt0190138","The Whole Nine Yards","PASS",24000000,"57262492","85527867",32469801,77470905,115711368,193182273
"1269",2000,"tt0146309","Thirteen days","FAIL",80000000,"34566746","66554547",108232671,46765640,90042204,136807844
"1270",2000,"tt0120913","Titan A.E.","PASS",75000000,"22751979","36751979",101468129,30781343,49722060,80503403
"1271",2000,"tt0217869","Unbreakable","FAIL",73243106,"94999143","248099143",99091212,128525137,335655410,464180547
"1272",2000,"tt0182508","Urbania","FAIL",225000,"1032075","1032075",304404,1396303,1396303,2792606
"1273",2000,"tt0190865","Vertical Limit","FAIL",75000000,"68473360","213500000",101468129,92638183,288845939,381484122
"1274",2000,"tt0161081","What Lies Beneath","PASS",90000000,"155464351","288693989",121761754,210329023,390576517,600905540
"1275",2000,"tt0207201","What Women Want","FAIL",65000000,"182805123","372100000",87939045,247318583,503417209,750735792
"1276",2000,"tt0198021","Where the Heart Is","PASS",15000000,"33771174","40862054",20293626,45689304,55282615,100971919
"1277",2000,"tt0190332","Wo hu cang long (Crouching Tiger, Hidden Dragon)","PASS",15000000,"128067808","213200000",20293626,173264011,288440067,461704078
"1278",2000,"tt0120903","X-Men","FAIL",75000000,"157299717","296339717",101468129,212812106,400920487,613732593
"1279",1999,"tt0147800","10 Things I Hate About You","PASS",13000000,"38177966","60414025",18180006,53390436,84486720,137877156
"1280",1999,"tt0134273","8MM","FAIL",40000000,"36443442","96398826",55938481,50964770,134810098,185774868
"1281",1999,"tt0169547","American Beauty","PASS",15000000,"130058047","356258047",20976930,181881240,498213351,680094591
"1282",1999,"tt0163651","American Pie","FAIL",12000000,"101800948","234723148",16781544,142364760,328251410,470616170
